County Code,District Code,Subgroup ID,Test Id,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Mean Scale Score,Total Standard Met,Total Standard Nearly Met,Total Standard Not Met,Students with Scores,Total Standard Met and Above
13,63198,1,1,2226.0,2226.0,674.0,636.0,58.0,14777.400000000001,152.0,154.0,272.0,636.0,210.0
13,63198,1,2,2261.0,2261.0,674.0,646.0,66.0,14795.0,108.0,186.0,286.0,646.0,174.0
13,63206,1,1,427.0,427.0,100.0,100.0,19.0,7472.299999999999,38.0,29.0,14.0,100.0,57.0
13,63206,1,2,427.0,427.0,100.0,100.0,9.0,7424.9,29.0,35.0,27.0,100.0,38.0
13,63214,1,1,3064.0,3056.0,808.0,766.0,36.0,17165.100000000002,130.0,218.0,381.0,764.0,166.0
13,63214,1,2,3072.0,3072.0,808.0,768.0,22.0,17036.0,74.0,178.0,494.0,768.0,96.0
13,63222,1,1,1407.0,1407.0,410.0,402.0,38.0,14830.5,112.0,100.0,152.0,402.0,150.0
13,63222,1,2,1414.0,1414.0,410.0,404.0,52.0,14889.2,84.0,130.0,138.0,404.0,136.0
13,63230,1,1,1701.0,1701.0,504.0,486.0,18.0,14715.599999999999,102.0,138.0,228.0,486.0,120.0
13,63230,1,2,1736.0,1736.0,504.0,496.0,16.0,14751.0,98.0,168.0,214.0,496.0,114.0
14,10140,1,1,300.0,300.0,876.0,116.0,0.0,2453.3,10.0,25.0,81.0,116.0,10.0
14,10140,1,2,290.0,285.0,878.0,112.0,0.0,2398.6,0.0,0.0,112.0,110.0,0.0
14,63248,1,1,712.0,712.0,170.0,158.0,4.0,12177.3,30.0,51.0,73.0,158.0,34.0
14,63248,1,2,704.0,704.0,170.0,156.0,8.0,12260.1,25.0,50.0,73.0,156.0,33.0
14,63271,1,1,84.0,84.0,15.0,12.0,2.0,0.0,2.0,3.0,5.0,12.0,4.0
14,63271,1,2,84.0,84.0,15.0,12.0,1.0,0.0,2.0,2.0,7.0,12.0,3.0
14,63289,1,1,1272.0,1272.0,326.0,318.0,26.0,17445.4,88.0,102.0,102.0,318.0,114.0
14,63289,1,2,1264.0,1264.0,326.0,316.0,22.0,17474.399999999998,76.0,116.0,102.0,316.0,98.0
14,63297,1,1,456.0,456.0,69.0,68.0,8.0,2388.2,11.0,23.0,26.0,68.0,19.0
14,63297,1,2,456.0,456.0,69.0,68.0,6.0,2428.3,9.0,25.0,28.0,68.0,15.0
14,63305,1,1,588.0,588.0,157.0,150.0,54.0,10012.599999999999,33.0,38.0,25.0,150.0,87.0
14,63305,1,2,588.0,588.0,157.0,150.0,54.0,10078.1,39.0,39.0,18.0,150.0,93.0
14,76687,1,1,7720.0,7712.0,2020.0,1930.0,268.0,17452.0,480.0,512.0,668.0,1928.0,749.0
14,76687,1,2,7680.0,7680.0,2020.0,1920.0,280.0,17473.100000000002,414.0,520.0,706.0,1920.0,694.0
15,10157,1,1,11240.0,11104.0,3168.0,2810.0,160.0,17039.3,445.0,535.0,1670.0,2776.0,606.0
15,10157,1,2,11008.0,10888.0,3180.0,2752.0,94.0,16880.7,202.0,400.0,2055.0,2722.0,297.0
15,63313,1,1,13636.0,13629.0,3914.0,3896.0,260.0,14739.9,862.0,976.0,1796.0,3894.0,1122.0
15,63313,1,2,13608.0,13608.0,3910.0,3888.0,276.0,14693.099999999999,552.0,1074.0,1986.0,3888.0,828.0
15,63321,1,1,133511.0,133077.0,38902.0,38146.0,4119.0,14785.199999999999,8706.0,9504.0,15819.0,38022.0,12823.0
15,63321,1,2,132993.0,132818.0,38880.0,37998.0,3213.0,14714.800000000001,5734.0,10373.0,18676.0,37948.0,8948.0
15,63339,1,1,7994.0,7994.0,2310.0,2284.0,188.0,14774.0,530.0,566.0,1000.0,2284.0,718.0
15,63339,1,2,7994.0,7987.0,2314.0,2284.0,106.0,14706.0,346.0,738.0,1092.0,2282.0,452.0
15,63347,1,1,161.0,161.0,23.0,23.0,3.0,0.0,8.0,7.0,5.0,23.0,11.0
15,63347,1,2,161.0,161.0,23.0,23.0,3.0,0.0,6.0,8.0,6.0,23.0,9.0
15,63354,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,63354,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,63362,1,1,80885.0,80836.0,23392.0,23110.0,4187.0,15020.800000000001,7268.0,5797.0,5856.0,23096.0,11457.0
15,63362,1,2,80948.0,80941.0,23398.0,23128.0,2956.0,14888.800000000001,4546.0,7006.0,8619.0,23126.0,7502.0
15,63370,1,1,1687.0,1687.0,492.0,482.0,30.0,14710.8,76.0,154.0,222.0,482.0,106.0
15,63370,1,2,1680.0,1680.0,494.0,480.0,14.0,14646.1,50.0,174.0,242.0,480.0,64.0
15,63388,1,1,245.0,245.0,37.0,35.0,6.0,0.0,8.0,7.0,14.0,35.0,14.0
15,63388,1,2,245.0,245.0,37.0,35.0,3.0,0.0,5.0,7.0,20.0,35.0,8.0
15,63404,1,1,33572.0,33565.0,9700.0,9592.0,1050.0,14838.1,2442.0,2388.0,3711.0,9590.0,3492.0
15,63404,1,2,33817.0,33817.0,9706.0,9662.0,790.0,14749.199999999999,1496.0,2678.0,4698.0,9662.0,2286.0
15,63412,1,1,1984.0,1982.0,1994.0,1984.0,562.0,2615.4,736.0,424.0,260.0,1982.0,1300.0
15,63412,1,2,1984.0,1984.0,1994.0,1984.0,236.0,2568.1,374.0,528.0,846.0,1984.0,610.0
15,63420,1,1,1036.0,1036.0,298.0,296.0,12.0,14681.3,64.0,80.0,140.0,296.0,76.0
15,63420,1,2,1043.0,1043.0,298.0,298.0,2.0,14577.8,38.0,66.0,192.0,298.0,40.0
15,63438,1,1,4830.0,4823.0,1404.0,1380.0,112.0,14769.0,336.0,356.0,575.0,1378.0,448.0
15,63438,1,2,4816.0,4816.0,1404.0,1376.0,140.0,14767.900000000001,234.0,350.0,652.0,1376.0,374.0
15,63446,1,1,861.0,861.0,248.0,246.0,12.0,14731.400000000001,66.0,58.0,110.0,246.0,78.0
15,63446,1,2,868.0,868.0,248.0,248.0,16.0,14695.8,28.0,78.0,126.0,248.0,44.0
15,63461,1,1,12166.0,12159.0,3508.0,3476.0,210.0,14693.399999999998,718.0,914.0,1633.0,3474.0,928.0
15,63461,1,2,12159.0,12145.0,3508.0,3474.0,172.0,14615.3,420.0,891.0,1990.0,3470.0,592.0
15,63479,1,1,14798.0,14798.0,4262.0,4228.0,1006.0,15130.2,1452.0,962.0,808.0,4228.0,2458.0
15,63479,1,2,14840.0,14840.0,4262.0,4240.0,940.0,15102.5,1100.0,1260.0,940.0,4240.0,2040.0
15,63487,1,1,637.0,637.0,186.0,182.0,24.0,14966.500000000002,58.0,58.0,42.0,182.0,82.0
15,63487,1,2,651.0,651.0,186.0,186.0,38.0,15015.6,38.0,56.0,54.0,186.0,76.0
15,63503,1,1,41951.0,41909.0,12134.0,11986.0,1557.0,14930.0,3510.0,3381.0,3538.0,11974.0,5066.0
15,63503,1,2,42133.0,42105.0,12126.0,12038.0,1304.0,14886.099999999999,2599.0,3905.0,4227.0,12030.0,3905.0
15,63529,1,1,17884.0,17766.0,18526.0,17884.0,3406.0,2576.3,5776.0,4402.0,4302.0,17766.0,9180.0
15,63529,1,2,17838.0,17688.0,18526.0,17838.0,1064.0,2528.2,2744.0,4184.0,9848.0,17688.0,3806.0
15,63545,1,1,3997.0,3997.0,1168.0,1142.0,114.0,14773.2,232.0,344.0,452.0,1142.0,346.0
15,63545,1,2,3997.0,3997.0,1166.0,1142.0,68.0,14693.3,174.0,324.0,576.0,1142.0,242.0
15,63552,1,1,6426.0,6426.0,1860.0,1836.0,300.0,14960.5,506.0,506.0,524.0,1836.0,806.0
15,63552,1,2,6426.0,6426.0,1858.0,1836.0,136.0,14799.800000000001,350.0,590.0,760.0,1836.0,486.0
15,63560,1,1,13328.0,13321.0,3874.0,3808.0,234.0,14717.8,820.0,974.0,1779.0,3806.0,1054.0
15,63560,1,2,13433.0,13377.0,3880.0,3838.0,214.0,14677.599999999999,544.0,1109.0,1970.0,3822.0,759.0
15,63578,1,1,15288.0,15288.0,4410.0,4368.0,324.0,14732.4,882.0,1234.0,1928.0,4368.0,1206.0
15,63578,1,2,15323.0,15316.0,4408.0,4378.0,302.0,14679.800000000003,706.0,1156.0,2214.0,4376.0,1008.0
15,63586,1,1,98.0,98.0,16.0,14.0,2.0,0.0,1.0,7.0,4.0,14.0,3.0
15,63586,1,2,98.0,98.0,16.0,14.0,1.0,0.0,1.0,6.0,6.0,14.0,2.0
15,63594,1,1,2450.0,2450.0,718.0,700.0,22.0,14617.5,104.0,186.0,388.0,700.0,126.0
15,63594,1,2,2506.0,2506.0,718.0,716.0,8.0,14505.599999999999,66.0,160.0,482.0,716.0,74.0
15,63610,1,1,1274.0,1274.0,366.0,364.0,26.0,14764.4,82.0,106.0,150.0,364.0,108.0
15,63610,1,2,1274.0,1274.0,366.0,364.0,40.0,14885.600000000002,68.0,130.0,126.0,364.0,108.0
15,63628,1,1,1288.0,1288.0,324.0,322.0,8.0,17030.3,36.0,106.0,172.0,322.0,44.0
15,63628,1,2,1296.0,1296.0,330.0,324.0,6.0,16928.0,14.0,76.0,228.0,324.0,20.0
15,63651,1,1,385.0,385.0,55.0,55.0,12.0,0.0,11.0,14.0,18.0,55.0,23.0
15,63651,1,2,385.0,385.0,55.0,55.0,13.0,0.0,14.0,18.0,10.0,55.0,27.0
15,63669,1,1,406.0,406.0,105.0,105.0,18.0,9931.2,37.0,26.0,24.0,105.0,55.0
15,63669,1,2,399.0,399.0,105.0,104.0,14.0,9935.6,22.0,45.0,23.0,104.0,36.0
15,63677,1,1,11304.0,11288.0,2866.0,2826.0,172.0,17157.600000000002,481.0,677.0,1495.0,2822.0,653.0
15,63677,1,2,11288.0,11288.0,2864.0,2822.0,66.0,16975.7,250.0,624.0,1882.0,2822.0,316.0
15,63685,1,1,7672.0,7672.0,1970.0,1918.0,278.0,17525.9,610.0,446.0,584.0,1918.0,888.0
15,63685,1,2,7664.0,7656.0,1970.0,1916.0,228.0,17441.3,430.0,534.0,722.0,1914.0,658.0
15,63693,1,1,19390.0,19390.0,5602.0,5540.0,1282.0,15134.0,2038.0,1220.0,1000.0,5540.0,3320.0
15,63693,1,2,19362.0,19348.0,5602.0,5532.0,1319.0,15133.599999999999,1500.0,1568.0,1146.0,5528.0,2818.0
15,63719,1,1,882.0,882.0,260.0,252.0,20.0,14787.6,60.0,72.0,100.0,252.0,80.0
15,63719,1,2,910.0,910.0,260.0,260.0,16.0,14782.0,42.0,86.0,116.0,260.0,58.0
15,63750,1,1,26565.0,26565.0,7658.0,7590.0,1666.0,15134.5,2818.0,1766.0,1340.0,7590.0,4484.0
15,63750,1,2,26565.0,26565.0,7660.0,7590.0,1714.0,15113.0,2018.0,2192.0,1666.0,7590.0,3732.0
15,63768,1,1,1106.0,1106.0,316.0,316.0,10.0,14659.5,54.0,90.0,162.0,316.0,64.0
15,63768,1,2,1106.0,1106.0,316.0,316.0,8.0,14584.099999999999,26.0,92.0,190.0,316.0,34.0
15,63776,1,1,14040.0,14032.0,3714.0,3510.0,242.0,17272.999999999996,756.0,964.0,1546.0,3508.0,998.0
15,63776,1,2,14080.0,14072.0,3716.0,3520.0,136.0,17164.399999999998,464.0,976.0,1944.0,3518.0,600.0
15,63784,1,1,1001.0,1001.0,290.0,286.0,32.0,14846.100000000002,74.0,72.0,108.0,286.0,106.0
15,63784,1,2,1001.0,1001.0,290.0,286.0,26.0,14810.7,54.0,82.0,124.0,286.0,80.0
15,63792,1,1,13636.0,13622.0,3972.0,3896.0,268.0,14690.0,766.0,964.0,1898.0,3892.0,1036.0
15,63792,1,2,13503.0,13503.0,3972.0,3858.0,160.0,14624.199999999997,486.0,1072.0,2140.0,3858.0,646.0
15,63800,1,1,9793.0,9793.0,2832.0,2798.0,296.0,14828.099999999999,734.0,682.0,1086.0,2798.0,1030.0
15,63800,1,2,9807.0,9807.0,2830.0,2802.0,242.0,14784.9,484.0,920.0,1156.0,2802.0,726.0
15,63818,1,1,476.0,476.0,478.0,476.0,42.0,2572.3,174.0,192.0,68.0,476.0,216.0
15,63818,1,2,472.0,472.0,478.0,472.0,6.0,2509.2,50.0,102.0,314.0,472.0,56.0
15,63826,1,1,18144.0,18120.0,4668.0,4536.0,662.0,17530.100000000002,1389.0,1185.0,1297.0,4530.0,2053.0
15,63826,1,2,18072.0,18072.0,4670.0,4518.0,448.0,17400.100000000002,910.0,1428.0,1732.0,4518.0,1358.0
15,63834,1,1,3115.0,3115.0,894.0,890.0,18.0,14517.6,106.0,208.0,558.0,890.0,124.0
15,63834,1,2,3094.0,3094.0,894.0,884.0,16.0,14471.2,64.0,220.0,584.0,884.0,80.0
15,63842,1,1,16247.0,16240.0,4696.0,4642.0,286.0,14693.4,958.0,1290.0,2107.0,4640.0,1244.0
15,63842,1,2,16191.0,16184.0,4696.0,4626.0,208.0,14634.099999999999,558.0,1348.0,2511.0,4624.0,766.0
15,63859,1,1,804.0,804.0,822.0,804.0,146.0,2587.9,282.0,220.0,156.0,804.0,428.0
15,63859,1,2,792.0,792.0,822.0,792.0,40.0,2548.8,136.0,242.0,374.0,792.0,176.0
15,73544,1,1,4900.0,4900.0,1412.0,1400.0,196.0,14933.699999999999,398.0,402.0,404.0,1400.0,594.0
15,73544,1,2,4921.0,4921.0,1416.0,1406.0,184.0,14907.3,280.0,464.0,478.0,1406.0,464.0
15,73742,1,1,20744.0,20744.0,5240.0,5186.0,1060.0,17613.8,1540.0,1206.0,1380.0,5186.0,2600.0
15,73742,1,2,20784.0,20784.0,5240.0,5196.0,732.0,17472.9,1018.0,1578.0,1868.0,5196.0,1750.0
15,73908,1,1,15200.0,15192.0,3812.0,3800.0,230.0,17223.4,808.0,988.0,1773.0,3798.0,1038.0
15,73908,1,2,15192.0,15192.0,3812.0,3798.0,180.0,17201.7,548.0,1124.0,1946.0,3798.0,728.0
15,75168,1,1,3120.0,3120.0,794.0,780.0,138.0,17502.100000000002,210.0,188.0,244.0,780.0,348.0
15,75168,1,2,3104.0,3104.0,794.0,776.0,86.0,17372.9,140.0,216.0,334.0,776.0,226.0
15,75630,1,1,1981.0,1981.0,570.0,566.0,52.0,14823.599999999999,110.0,182.0,222.0,566.0,162.0
15,75630,1,2,1981.0,1981.0,570.0,566.0,60.0,14886.100000000002,100.0,222.0,184.0,566.0,160.0
16,10165,1,1,368.0,368.0,86.0,72.0,0.0,2450.2,2.0,10.0,60.0,72.0,2.0
16,10165,1,2,328.0,328.0,86.0,65.0,0.0,2407.3,0.0,0.0,65.0,65.0,0.0
16,63875,1,1,5848.0,5848.0,1494.0,1462.0,74.0,17254.300000000003,326.0,422.0,640.0,1462.0,400.0
16,63875,1,2,5800.0,5800.0,1486.0,1450.0,78.0,17157.6,212.0,390.0,770.0,1450.0,290.0
16,63883,1,1,7287.0,7287.0,2090.0,2082.0,402.0,15034.8,686.0,472.0,522.0,2082.0,1088.0
16,63883,1,2,7294.0,7294.0,2090.0,2084.0,292.0,14931.9,514.0,616.0,662.0,2084.0,806.0
16,63891,1,1,13992.0,13984.0,3592.0,3498.0,286.0,17301.5,786.0,944.0,1480.0,3496.0,1072.0
16,63891,1,2,14080.0,14080.0,3590.0,3520.0,150.0,17162.7,454.0,1052.0,1864.0,3520.0,604.0
16,63917,1,1,27370.0,27349.0,7908.0,7820.0,1097.0,14922.2,2285.0,1953.0,2483.0,7814.0,3381.0
16,63917,1,2,27405.0,27398.0,7910.0,7830.0,994.0,14866.6,1510.0,2306.0,3018.0,7828.0,2504.0
16,63925,1,1,1692.0,1690.0,1744.0,1692.0,350.0,2593.6,660.0,366.0,314.0,1690.0,1012.0
16,63925,1,2,1690.0,1690.0,1744.0,1690.0,106.0,2539.9,274.0,462.0,848.0,1690.0,380.0
16,63933,1,1,1932.0,1932.0,556.0,552.0,136.0,15175.099999999999,198.0,130.0,88.0,552.0,334.0
16,63933,1,2,1925.0,1925.0,554.0,550.0,104.0,15111.0,178.0,158.0,110.0,550.0,282.0
16,63941,1,1,3549.0,3549.0,1026.0,1014.0,324.0,15292.899999999998,392.0,216.0,82.0,1014.0,716.0
16,63941,1,2,3542.0,3458.0,1026.0,1012.0,312.0,15238.0,309.0,244.0,148.0,988.0,619.0
16,63958,1,1,1876.0,1869.0,544.0,536.0,36.0,14810.7,150.0,136.0,212.0,534.0,186.0
16,63958,1,2,1883.0,1883.0,546.0,538.0,26.0,14704.0,74.0,192.0,246.0,538.0,100.0
16,63966,1,1,1596.0,1596.0,464.0,456.0,30.0,14736.900000000001,108.0,120.0,198.0,456.0,138.0
16,63966,1,2,1568.0,1568.0,464.0,448.0,36.0,14683.6,68.0,114.0,230.0,448.0,104.0
16,63974,1,1,14630.0,14623.0,4228.0,4180.0,556.0,14950.499999999996,1282.0,1106.0,1234.0,4178.0,1839.0
16,63974,1,2,14553.0,14546.0,4224.0,4158.0,470.0,14894.2,942.0,1242.0,1502.0,4156.0,1412.0
16,63982,1,1,914.0,912.0,922.0,914.0,162.0,2564.4,260.0,230.0,260.0,912.0,422.0
16,63982,1,2,912.0,910.0,922.0,912.0,54.0,2519.1,122.0,206.0,530.0,910.0,176.0
16,63990,1,1,7371.0,7364.0,2126.0,2106.0,536.0,15139.099999999999,686.0,494.0,388.0,2104.0,1224.0
16,63990,1,2,7371.0,7357.0,2128.0,2106.0,402.0,15061.8,549.0,673.0,481.0,2102.0,952.0
16,73932,1,1,11152.0,11144.0,2850.0,2788.0,130.0,17101.899999999998,470.0,634.0,1554.0,2786.0,600.0
16,73932,1,2,11200.0,11192.0,2852.0,2800.0,90.0,17014.3,300.0,612.0,1798.0,2798.0,390.0
17,10173,1,1,144.0,144.0,23.0,18.0,0.0,0.0,1.0,1.0,16.0,18.0,1.0
17,10173,1,2,144.0,144.0,22.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0
17,64014,1,1,6904.0,6904.0,1782.0,1726.0,134.0,17311.500000000004,418.0,454.0,720.0,1726.0,552.0
17,64014,1,2,6888.0,6888.0,1782.0,1722.0,124.0,17293.4,258.0,548.0,792.0,1722.0,382.0
17,64022,1,1,13280.0,13256.0,3552.0,3320.0,144.0,17145.7,584.0,843.0,1747.0,3314.0,729.0
17,64022,1,2,13312.0,13304.0,3554.0,3328.0,54.0,16994.399999999998,224.0,896.0,2154.0,3326.0,278.0
17,64030,1,1,6392.0,6384.0,1658.0,1598.0,208.0,17436.2,398.0,464.0,526.0,1596.0,606.0
17,64030,1,2,6392.0,6392.0,1658.0,1598.0,164.0,17407.600000000002,282.0,548.0,604.0,1598.0,446.0
17,64048,1,1,1106.0,1106.0,328.0,316.0,16.0,14710.399999999998,58.0,84.0,158.0,316.0,74.0
17,64048,1,2,1106.0,1106.0,328.0,316.0,14.0,14644.300000000001,34.0,100.0,168.0,316.0,48.0
17,64055,1,1,5984.0,5976.0,1546.0,1496.0,216.0,17560.0,472.0,416.0,390.0,1494.0,688.0
17,64055,1,2,5984.0,5976.0,1546.0,1496.0,126.0,17451.5,338.0,520.0,510.0,1494.0,464.0
17,76976,1,1,3264.0,3264.0,846.0,816.0,62.0,17181.6,126.0,242.0,386.0,816.0,188.0
17,76976,1,2,3272.0,3272.0,846.0,818.0,22.0,17106.0,112.0,212.0,472.0,818.0,134.0
18,10181,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,10181,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,64089,1,1,552.0,552.0,106.0,106.0,4.0,7447.1,23.0,28.0,51.0,106.0,27.0
18,64089,1,2,536.0,536.0,105.0,103.0,2.0,7405.9,9.0,32.0,60.0,103.0,11.0
18,64105,1,1,1589.0,1589.0,470.0,454.0,38.0,14866.7,134.0,124.0,158.0,454.0,172.0
18,64105,1,2,1589.0,1589.0,470.0,454.0,32.0,14810.999999999998,90.0,148.0,184.0,454.0,122.0
18,64113,1,1,994.0,994.0,284.0,284.0,20.0,14847.499999999998,86.0,86.0,92.0,284.0,106.0
18,64113,1,2,994.0,994.0,284.0,284.0,10.0,14776.0,38.0,122.0,114.0,284.0,48.0
18,64139,1,1,516.0,516.0,351.0,343.0,84.0,2612.9,134.0,84.0,41.0,343.0,218.0
18,64139,1,2,516.0,516.0,351.0,343.0,32.0,2562.2,58.0,100.0,153.0,343.0,90.0
18,64162,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,64162,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,64170,1,1,1057.0,1057.0,304.0,302.0,42.0,15075.599999999999,142.0,62.0,56.0,302.0,184.0
18,64170,1,2,1057.0,1057.0,304.0,302.0,34.0,15066.8,112.0,108.0,48.0,302.0,146.0
18,64188,1,1,826.0,826.0,236.0,236.0,24.0,14844.4,60.0,62.0,90.0,236.0,84.0
18,64188,1,2,812.0,812.0,236.0,232.0,18.0,14867.599999999999,48.0,72.0,94.0,232.0,66.0
18,64196,1,1,4669.0,4669.0,1362.0,1334.0,128.0,14847.1,410.0,310.0,486.0,1334.0,538.0
18,64196,1,2,4599.0,4599.0,1350.0,1314.0,164.0,14906.8,332.0,374.0,444.0,1314.0,496.0
18,64204,1,1,648.0,648.0,132.0,127.0,2.0,7514.1,52.0,35.0,38.0,127.0,54.0
18,64204,1,2,656.0,656.0,132.0,128.0,7.0,7521.200000000001,22.0,59.0,40.0,128.0,29.0
18,75036,1,1,1120.0,1104.0,284.0,280.0,18.0,17317.999999999996,75.0,83.0,104.0,276.0,93.0
18,75036,1,2,1136.0,1136.0,290.0,284.0,10.0,17170.2,32.0,88.0,154.0,284.0,42.0
19,10199,1,1,5800.0,5600.0,2331.0,1435.0,274.0,12032.900000000001,236.0,193.0,732.0,1385.0,510.0
19,10199,1,2,5296.0,5120.0,2315.0,1299.0,76.0,9512.4,164.0,201.0,858.0,1255.0,240.0
19,64212,1,1,88040.0,88016.0,22472.0,22010.0,7496.0,17875.0,6746.0,4168.0,3598.0,22004.0,14242.0
19,64212,1,2,88616.0,88592.0,22476.0,22154.0,6725.0,17818.7,5199.0,5343.0,4884.0,22148.0,11927.0
19,64246,1,1,21708.0,21692.0,11066.0,10854.0,1562.0,7717.099999999999,3250.0,3064.0,2976.0,10846.0,4814.0
19,64246,1,2,21644.0,21640.0,11064.0,10822.0,436.0,7598.9,1150.0,2406.0,6829.0,10820.0,1586.0
19,64261,1,1,40520.0,40504.0,10484.0,10130.0,4826.0,18104.2,3221.0,1206.0,876.0,10126.0,8048.0
19,64261,1,2,41640.0,41640.0,10488.0,10410.0,5600.0,18217.600000000002,2280.0,1550.0,980.0,10410.0,7880.0
19,64279,1,1,35592.0,35576.0,9048.0,8898.0,890.0,17373.0,2252.0,2414.0,3342.0,8894.0,3141.0
19,64279,1,2,35632.0,35632.0,9054.0,8908.0,714.0,17285.3,1458.0,2596.0,4140.0,8908.0,2172.0
19,64287,1,1,57408.0,57400.0,14518.0,14352.0,1740.0,17433.9,3710.0,3962.0,4938.0,14350.0,5450.0
19,64287,1,2,57624.0,57624.0,14526.0,14406.0,1240.0,17350.0,2496.0,4494.0,6176.0,14406.0,3736.0
19,64295,1,1,15584.0,15576.0,3964.0,3896.0,544.0,17497.5,1084.0,1096.0,1170.0,3894.0,1628.0
19,64295,1,2,15680.0,15664.0,3966.0,3920.0,408.0,17383.7,724.0,1173.0,1613.0,3916.0,1133.0
19,64303,1,1,51416.0,51416.0,13058.0,12854.0,2120.0,17558.2,4048.0,3116.0,3570.0,12854.0,6168.0
19,64303,1,2,51480.0,51472.0,13048.0,12870.0,1348.0,17393.0,2398.0,3902.0,5221.0,12868.0,3746.0
19,64311,1,1,17144.0,17120.0,4384.0,4286.0,1756.0,18017.5,1470.0,645.0,414.0,4280.0,3227.0
19,64311,1,2,17192.0,17192.0,4380.0,4298.0,1584.0,17990.600000000002,1226.0,926.0,562.0,4298.0,2810.0
19,64329,1,1,41904.0,41904.0,10602.0,10476.0,3260.0,17881.6,3830.0,2050.0,1336.0,10476.0,7090.0
19,64329,1,2,41920.0,41912.0,10596.0,10480.0,2862.0,17809.0,2800.0,2828.0,1988.0,10478.0,5664.0
19,64337,1,1,62624.0,62624.0,15972.0,15656.0,4212.0,17793.8,5494.0,3484.0,2466.0,15656.0,9706.0
19,64337,1,2,62800.0,62792.0,15970.0,15700.0,3464.0,17693.600000000002,4060.0,4356.0,3818.0,15698.0,7526.0
19,64345,1,1,12352.0,12352.0,3152.0,3088.0,756.0,15159.0,1176.0,640.0,516.0,3088.0,1932.0
19,64345,1,2,12344.0,12344.0,3148.0,3086.0,506.0,15043.0,840.0,1018.0,722.0,3086.0,1346.0
19,64352,1,1,3120.0,3114.0,3246.0,3120.0,438.0,2556.7,956.0,794.0,932.0,3114.0,1394.0
19,64352,1,2,3166.0,3164.0,3246.0,3166.0,94.0,2508.6,384.0,764.0,1924.0,3164.0,478.0
19,64378,1,1,20504.0,20504.0,5200.0,5126.0,942.0,17609.7,1648.0,1326.0,1210.0,5126.0,2590.0
19,64378,1,2,20488.0,20488.0,5200.0,5122.0,918.0,17597.800000000003,1208.0,1474.0,1522.0,5122.0,2126.0
19,64394,1,1,29552.0,29544.0,7530.0,7388.0,2210.0,17848.800000000003,2582.0,1538.0,1056.0,7386.0,4794.0
19,64394,1,2,29656.0,29648.0,7528.0,7414.0,1732.0,17746.6,1902.0,2144.0,1634.0,7412.0,3635.0
19,64436,1,1,48776.0,48760.0,12368.0,12194.0,2414.0,17636.199999999997,3983.0,2998.0,2797.0,12190.0,6398.0
19,64436,1,2,48864.0,48848.0,12368.0,12216.0,1688.0,17520.3,2637.0,3730.0,4161.0,12212.0,4326.0
19,64444,1,1,28600.0,28560.0,7268.0,7150.0,2504.0,17896.8,2338.0,1327.0,981.0,7140.0,4840.0
19,64444,1,2,28600.0,28576.0,7264.0,7150.0,2295.0,17811.0,1681.0,1585.0,1587.0,7144.0,3978.0
19,64451,1,1,92616.0,92576.0,23510.0,23154.0,4602.0,17629.399999999998,7580.0,5518.0,5452.0,23144.0,12183.0
19,64451,1,2,93088.0,93080.0,23512.0,23272.0,3365.0,17528.9,5268.0,7000.0,7638.0,23270.0,8632.0
19,64469,1,1,14120.0,14120.0,3624.0,3530.0,602.0,17526.6,1026.0,816.0,1086.0,3530.0,1628.0
19,64469,1,2,14120.0,14120.0,3626.0,3530.0,540.0,17463.399999999998,696.0,1010.0,1284.0,3530.0,1236.0
19,64477,1,1,15792.0,15792.0,4602.0,4512.0,228.0,14656.099999999999,810.0,1210.0,2264.0,4512.0,1038.0
19,64477,1,2,15820.0,15820.0,4606.0,4520.0,158.0,14581.6,478.0,1240.0,2644.0,4520.0,636.0
19,64485,1,1,41090.0,41090.0,11878.0,11740.0,2760.0,15124.1,4032.0,2650.0,2298.0,11740.0,6792.0
19,64485,1,2,41132.0,41125.0,11878.0,11752.0,2328.0,15049.8,2932.0,3404.0,3086.0,11750.0,5261.0
19,64501,1,1,39214.0,39214.0,11408.0,11204.0,1928.0,14975.0,3188.0,2790.0,3298.0,11204.0,5116.0
19,64501,1,2,39627.0,39627.0,11404.0,11322.0,1714.0,14879.099999999999,2000.0,3064.0,4544.0,11322.0,3714.0
19,64519,1,1,4372.0,4372.0,4592.0,4372.0,1202.0,2602.6,1382.0,1014.0,774.0,4372.0,2584.0
19,64519,1,2,4394.0,4392.0,4590.0,4394.0,542.0,2564.9,808.0,1158.0,1886.0,4392.0,1350.0
19,64527,1,1,36864.0,36848.0,9358.0,9216.0,1120.0,17453.2,2633.0,2537.0,2925.0,9212.0,3754.0
