County Code,District Code,Subgroup ID,Test Id,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Total Standard Exceeded,Mean Scale Score,Total Standard Met,Total Standard Nearly Met,Total Standard Not Met,Students with Scores,Total Standard Met and Above
27,73825,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,73825,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,73825,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,73825,76,1,88.0,88.0,11.0,11.0,1.0,0.0,3.0,3.0,4.0,11.0,4.0
27,73825,76,2,88.0,88.0,11.0,11.0,1.0,0.0,4.0,3.0,3.0,11.0,5.0
27,73825,77,1,152.0,152.0,19.0,19.0,4.0,0.0,8.0,4.0,3.0,19.0,12.0
27,73825,77,2,152.0,152.0,19.0,19.0,4.0,0.0,5.0,5.0,5.0,19.0,9.0
27,73825,78,1,16144.0,16104.0,4084.0,4036.0,270.0,17224.800000000003,784.0,1030.0,1953.0,4026.0,1054.0
27,73825,78,2,16152.0,16152.0,4082.0,4038.0,172.0,17142.699999999997,432.0,1164.0,2270.0,4038.0,604.0
27,73825,79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,73825,79,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,73825,80,1,2288.0,2280.0,610.0,572.0,82.0,17491.0,166.0,120.0,203.0,570.0,248.0
27,73825,80,2,2296.0,2296.0,608.0,574.0,48.0,17326.3,106.0,180.0,240.0,574.0,154.0
27,73825,144,1,66.0,66.0,12.0,11.0,2.0,0.0,4.0,4.0,1.0,11.0,6.0
27,73825,144,2,66.0,66.0,12.0,11.0,0.0,0.0,5.0,4.0,2.0,11.0,5.0
27,75150,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75150,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75150,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75150,78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75150,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75150,80,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75440,74,1,84.0,84.0,12.0,12.0,2.0,0.0,6.0,2.0,2.0,12.0,8.0
27,75440,74,2,84.0,84.0,12.0,12.0,0.0,0.0,2.0,5.0,5.0,12.0,2.0
27,75440,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75440,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75440,76,1,140.0,140.0,20.0,20.0,4.0,0.0,6.0,2.0,8.0,20.0,10.0
27,75440,76,2,140.0,140.0,20.0,20.0,4.0,0.0,5.0,2.0,9.0,20.0,9.0
27,75440,77,1,224.0,224.0,28.0,28.0,5.0,0.0,13.0,4.0,6.0,28.0,18.0
27,75440,77,2,224.0,224.0,28.0,28.0,5.0,0.0,6.0,8.0,9.0,28.0,11.0
27,75440,78,1,19584.0,19576.0,4978.0,4896.0,358.0,17275.7,1126.0,1302.0,2109.0,4894.0,1484.0
27,75440,78,2,19544.0,19536.0,4978.0,4886.0,218.0,17169.9,634.0,1460.0,2573.0,4884.0,852.0
27,75440,79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75440,79,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75440,80,1,440.0,440.0,66.0,66.0,9.0,2584.3,27.0,19.0,11.0,66.0,36.0
27,75440,80,2,440.0,440.0,68.0,66.0,4.0,2544.2,9.0,38.0,15.0,66.0,13.0
27,75440,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75440,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,78,1,10064.0,10024.0,2550.0,2516.0,186.0,17334.3,599.0,768.0,964.0,2506.0,786.0
27,75473,78,2,10032.0,10032.0,2552.0,2508.0,74.0,17162.6,312.0,766.0,1356.0,2508.0,386.0
27,75473,79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,79,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,80,1,216.0,216.0,27.0,27.0,5.0,0.0,10.0,5.0,7.0,27.0,15.0
27,75473,80,2,208.0,208.0,27.0,26.0,0.0,0.0,3.0,12.0,11.0,26.0,3.0
27,75473,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,75473,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,78,1,196.0,192.0,113.0,93.0,0.0,4912.3,21.0,18.0,54.0,91.0,21.0
28,10280,78,2,188.0,184.0,98.0,78.0,0.0,2429.3,0.0,5.0,73.0,77.0,0.0
28,10280,80,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,80,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,10280,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66241,78,1,2872.0,2872.0,744.0,718.0,60.0,17413.2,194.0,210.0,254.0,718.0,254.0
28,66241,78,2,2904.0,2896.0,744.0,726.0,62.0,17424.8,140.0,284.0,239.0,724.0,202.0
28,66241,80,1,456.0,456.0,83.0,80.0,26.0,5148.4,26.0,21.0,7.0,80.0,52.0
28,66241,80,2,456.0,456.0,83.0,80.0,32.0,5197.8,19.0,19.0,10.0,80.0,51.0
28,66258,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,78,1,189.0,189.0,29.0,27.0,1.0,0.0,7.0,9.0,10.0,27.0,8.0
28,66258,78,2,203.0,203.0,29.0,29.0,1.0,0.0,5.0,11.0,12.0,29.0,6.0
28,66258,80,1,140.0,140.0,20.0,20.0,5.0,0.0,6.0,4.0,5.0,20.0,11.0
28,66258,80,2,140.0,140.0,20.0,20.0,5.0,0.0,7.0,5.0,3.0,20.0,12.0
28,66258,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66258,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66266,74,1,1696.0,1696.0,432.0,424.0,36.0,17370.1,120.0,110.0,158.0,424.0,156.0
28,66266,74,2,1688.0,1688.0,432.0,422.0,24.0,17216.8,54.0,124.0,220.0,422.0,78.0
28,66266,75,1,200.0,200.0,28.0,25.0,3.0,0.0,10.0,3.0,9.0,25.0,13.0
28,66266,75,2,200.0,200.0,28.0,25.0,4.0,0.0,9.0,2.0,10.0,25.0,13.0
28,66266,76,1,1848.0,1848.0,464.0,462.0,176.0,17978.2,156.0,84.0,46.0,462.0,332.0
28,66266,76,2,1848.0,1848.0,464.0,462.0,168.0,17970.7,130.0,84.0,80.0,462.0,298.0
28,66266,77,1,5120.0,5120.0,1284.0,1280.0,464.0,17938.7,428.0,230.0,158.0,1280.0,892.0
28,66266,77,2,5104.0,5104.0,1284.0,1276.0,422.0,17891.2,322.0,318.0,214.0,1276.0,744.0
28,66266,78,1,41608.0,41568.0,10516.0,10402.0,777.0,17316.699999999997,2534.0,2919.0,4172.0,10392.0,3311.0
28,66266,78,2,41592.0,41576.0,10518.0,10398.0,586.0,17217.0,1618.0,2872.0,5321.0,10394.0,2204.0
28,66266,79,1,224.0,224.0,29.0,28.0,3.0,0.0,10.0,5.0,10.0,28.0,13.0
28,66266,79,2,224.0,224.0,29.0,28.0,2.0,0.0,4.0,9.0,13.0,28.0,6.0
28,66266,80,1,21088.0,21080.0,5420.0,5272.0,1358.0,17770.899999999998,1898.0,1114.0,900.0,5270.0,3258.0
28,66266,80,2,21064.0,21064.0,5420.0,5266.0,1068.0,17678.4,1380.0,1540.0,1278.0,5266.0,2448.0
28,66266,144,1,3064.0,3056.0,784.0,766.0,224.0,17832.899999999998,270.0,152.0,118.0,764.0,496.0
28,66266,144,2,3056.0,3056.0,784.0,764.0,198.0,17743.3,192.0,196.0,178.0,764.0,390.0
28,66282,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66282,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66282,78,1,175.0,175.0,25.0,25.0,0.0,0.0,4.0,6.0,15.0,25.0,4.0
28,66282,78,2,175.0,175.0,25.0,25.0,0.0,0.0,2.0,5.0,18.0,25.0,2.0
28,66282,80,1,98.0,98.0,15.0,14.0,2.0,0.0,3.0,5.0,4.0,14.0,5.0
28,66282,80,2,98.0,98.0,15.0,14.0,1.0,0.0,0.0,8.0,5.0,14.0,1.0
28,66282,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66282,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66290,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66290,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66290,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66290,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66290,78,1,2448.0,2448.0,612.0,612.0,88.0,17546.0,202.0,172.0,150.0,612.0,290.0
28,66290,78,2,2432.0,2432.0,612.0,608.0,60.0,17472.3,118.0,228.0,202.0,608.0,178.0
28,66290,80,1,2128.0,2128.0,544.0,532.0,268.0,18156.7,172.0,62.0,30.0,532.0,440.0
28,66290,80,2,2144.0,2144.0,544.0,536.0,224.0,18109.8,164.0,116.0,32.0,536.0,388.0
28,66290,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,66290,144,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,74,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,76,1,77.0,77.0,11.0,11.0,3.0,0.0,3.0,4.0,1.0,11.0,6.0
29,10298,76,2,77.0,77.0,11.0,11.0,5.0,0.0,1.0,4.0,1.0,11.0,6.0
29,10298,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,78,1,376.0,376.0,56.0,47.0,8.0,0.0,9.0,12.0,18.0,47.0,17.0
29,10298,78,2,368.0,368.0,56.0,46.0,6.0,0.0,3.0,18.0,19.0,46.0,9.0
29,10298,79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,79,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,10298,80,1,3792.0,3792.0,1112.0,948.0,218.0,17685.1,320.0,202.0,208.0,948.0,538.0
29,10298,80,2,3776.0,3760.0,1110.0,944.0,148.0,17554.9,239.0,251.0,306.0,940.0,387.0
29,10298,144,1,216.0,216.0,28.0,27.0,7.0,0.0,8.0,7.0,5.0,27.0,15.0
29,10298,144,2,208.0,208.0,28.0,26.0,0.0,0.0,10.0,10.0,6.0,26.0,10.0
29,66316,75,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66316,75,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66316,76,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66316,76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66316,77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66316,77,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,66316,78,1,112.0,112.0,16.0,16.0,3.0,0.0,7.0,3.0,3.0,16.0,10.0
29,66316,78,2,112.0,112.0,16.0,16.0,2.0,0.0,5.0,5.0,4.0,16.0,7.0
29,66316,80,1,637.0,637.0,186.0,172.0,21.0,12513.300000000001,75.0,42.0,34.0,172.0,96.0
29,66316,80,2,637.0,637.0,186.0,172.0,25.0,12499.800000000001,54.0,47.0,46.0,172.0,79.0
29,66316,144,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
