County Code,District Code,Subgroup ID,Test Id,Mean Scale Score,Total Tested At Entity Level,Total Tested with Scores,CAASPP Reported Enrollment,Students Tested,Students with Scores,Total Standard Exceeded,Total Standard Met,Total Standard Met and Above,Total Standard Nearly Met,Total Standard Not Met
18,64113,80,2,2473.0499999999997,763.0,763.0,218.0,218.0,218.0,10.0,32.0,42.0,102.0,74.0
18,64113,80,1,2482.5499999999997,763.0,763.0,218.0,218.0,218.0,20.0,66.0,86.0,74.0,58.0
18,64139,78,1,2561.6,56.0,56.0,58.0,56.0,56.0,8.0,24.0,32.0,8.0,16.0
18,64139,78,2,2496.2,56.0,56.0,58.0,56.0,56.0,0.0,4.0,4.0,20.0,32.0
18,64139,80,1,2629.6,224.0,224.0,228.0,224.0,224.0,68.0,80.0,148.0,62.0,14.0
18,64139,80,2,2578.5,224.0,224.0,228.0,224.0,224.0,28.0,44.0,72.0,58.0,94.0
18,64139,75,1,2584.7,34.0,34.0,34.0,34.0,34.0,0.0,18.0,18.0,8.0,8.0
18,64139,75,2,2547.4,34.0,34.0,34.0,34.0,34.0,0.0,6.0,6.0,14.0,14.0
18,64170,80,1,2513.4333333333334,889.0,889.0,256.0,254.0,254.0,38.0,120.0,158.0,46.0,50.0
18,64170,80,2,2511.2,889.0,889.0,256.0,254.0,254.0,32.0,92.0,124.0,90.0,40.0
18,64188,80,1,2440.1666666666665,441.0,441.0,103.0,103.0,103.0,8.0,26.0,34.0,30.0,39.0
18,64188,80,2,2440.766666666667,441.0,441.0,103.0,103.0,103.0,6.0,18.0,24.0,36.0,43.0
18,64196,144,2,2428.15,434.0,434.0,96.0,94.0,94.0,10.0,16.0,26.0,33.0,35.0
18,64196,78,1,2463.2166666666667,1120.0,1120.0,322.0,320.0,320.0,16.0,98.0,114.0,74.0,132.0
18,64196,80,1,2489.9666666666667,2499.0,2499.0,730.0,714.0,714.0,96.0,234.0,330.0,164.0,220.0
18,64196,80,2,2499.75,2492.0,2492.0,728.0,712.0,712.0,114.0,202.0,316.0,192.0,204.0
18,64196,144,1,2429.6499999999996,441.0,441.0,98.0,96.0,96.0,4.0,26.0,30.0,21.0,45.0
18,64196,78,2,2472.816666666667,1078.0,1078.0,318.0,308.0,308.0,28.0,86.0,114.0,74.0,120.0
18,64204,80,1,2513.5,464.0,464.0,85.0,84.0,84.0,2.0,33.0,35.0,23.0,26.0
18,64204,80,2,2505.55,472.0,472.0,85.0,85.0,85.0,4.0,11.0,15.0,41.0,29.0
19,64212,76,1,2615.285714285714,21560.0,21560.0,5476.0,5390.0,5390.0,3322.0,1396.0,4718.0,410.0,262.0
19,64212,74,2,2502.5142857142855,7432.0,7432.0,1896.0,1858.0,1858.0,250.0,434.0,684.0,562.0,612.0
19,64212,74,1,2520.542857142857,7368.0,7360.0,1896.0,1842.0,1840.0,356.0,624.0,982.0,434.0,426.0
19,64212,78,2,2502.342857142857,40680.0,40656.0,10332.0,10170.0,10164.0,1420.0,2233.0,3653.0,3155.0,3359.0
19,64212,76,2,2624.1142857142854,21752.0,21752.0,5480.0,5438.0,5438.0,3426.0,1164.0,4590.0,588.0,260.0
19,64212,77,2,2579.871428571429,9480.0,9480.0,2384.0,2370.0,2370.0,984.0,704.0,1688.0,432.0,250.0
19,64212,144,2,2571.2,2744.0,2744.0,694.0,686.0,686.0,248.0,194.0,442.0,166.0,78.0
19,64212,144,1,2585.557142857143,2728.0,2728.0,694.0,682.0,682.0,324.0,220.0,544.0,76.0,62.0
19,64212,80,2,2543.7571428571428,5320.0,5320.0,1378.0,1330.0,1330.0,342.0,394.0,736.0,358.0,236.0
19,64212,78,1,2516.1,40392.0,40384.0,10332.0,10098.0,10096.0,1856.0,3122.0,4980.0,2642.0,2476.0
19,64212,79,2,2533.075,704.0,704.0,150.0,148.0,148.0,29.0,32.0,61.0,43.0,44.0
19,64212,79,1,2543.375,712.0,712.0,150.0,150.0,150.0,35.0,37.0,72.0,47.0,31.0
19,64212,77,1,2591.1142857142854,9472.0,9464.0,2384.0,2368.0,2366.0,1118.0,846.0,1966.0,274.0,128.0
19,64212,80,1,2556.9,5296.0,5296.0,1378.0,1324.0,1324.0,436.0,462.0,898.0,248.0,178.0
19,64246,144,1,2596.7,916.0,916.0,464.0,450.0,450.0,118.0,127.0,245.0,105.0,100.0
19,64246,80,2,2560.8333333333335,2796.0,2796.0,1446.0,1398.0,1398.0,130.0,236.0,366.0,400.0,632.0
19,64246,80,1,2602.5333333333333,2820.0,2820.0,1446.0,1410.0,1410.0,352.0,522.0,874.0,302.0,234.0
19,64246,78,2,2524.7000000000003,13592.0,13588.0,6910.0,6796.0,6794.0,176.0,646.0,822.0,1558.0,4416.0
19,64246,78,1,2564.9,13616.0,13604.0,6912.0,6808.0,6802.0,798.0,2114.0,2912.0,2082.0,1814.0
19,64246,77,1,2655.9,356.0,356.0,167.0,167.0,167.0,73.0,58.0,131.0,30.0,6.0
19,64246,76,2,2639.6,324.0,324.0,152.0,152.0,152.0,43.0,52.0,95.0,26.0,31.0
19,64246,76,1,2662.8,324.0,324.0,152.0,152.0,152.0,87.0,38.0,125.0,12.0,15.0
19,64246,144,2,2557.45,916.0,916.0,464.0,450.0,450.0,22.0,70.0,92.0,103.0,255.0
19,64246,75,1,2517.6,38.0,38.0,38.0,38.0,38.0,0.0,12.0,12.0,8.0,18.0
19,64246,74,2,2497.866666666667,3536.0,3536.0,1826.0,1768.0,1768.0,20.0,92.0,112.0,254.0,1402.0
19,64246,77,2,2605.6,352.0,352.0,167.0,165.0,165.0,31.0,42.0,73.0,54.0,38.0
19,64246,75,2,2438.6,38.0,38.0,38.0,38.0,38.0,0.0,2.0,2.0,4.0,32.0
19,64246,74,1,2535.4,3548.0,3544.0,1826.0,1774.0,1772.0,118.0,364.0,482.0,514.0,776.0
19,64261,76,2,2630.5,27848.0,27848.0,6998.0,6962.0,6962.0,4538.0,1418.0,5956.0,736.0,270.0
19,64261,77,1,2580.9857142857145,1224.0,1224.0,306.0,306.0,306.0,122.0,130.0,252.0,38.0,16.0
19,64261,80,2,2572.4714285714285,5720.0,5720.0,1456.0,1430.0,1430.0,578.0,398.0,976.0,268.0,186.0
19,64261,80,1,2571.057142857143,5728.0,5720.0,1456.0,1432.0,1430.0,542.0,542.0,1086.0,202.0,144.0
19,64261,78,2,2516.6857142857143,5712.0,5712.0,1438.0,1428.0,1428.0,308.0,304.0,612.0,398.0,418.0
19,64261,74,1,2556.75,648.0,648.0,141.0,140.0,140.0,32.0,56.0,88.0,32.0,20.0
19,64261,74,2,2543.775,648.0,648.0,141.0,140.0,140.0,27.0,39.0,66.0,38.0,36.0
19,64261,77,2,2576.585714285714,1224.0,1224.0,306.0,306.0,306.0,122.0,82.0,204.0,62.0,40.0
19,64261,76,1,2603.914285714286,26808.0,26808.0,6996.0,6702.0,6702.0,3804.0,1934.0,5738.0,572.0,392.0
19,64261,78,1,2527.9857142857145,5680.0,5672.0,1436.0,1420.0,1418.0,294.0,500.0,796.0,338.0,286.0
19,64279,80,2,2495.3142857142857,1032.0,1032.0,268.0,258.0,258.0,42.0,58.0,100.0,62.0,96.0
19,64279,80,1,2505.657142857143,1024.0,1024.0,268.0,256.0,256.0,58.0,68.0,126.0,48.0,82.0
19,64279,78,2,2466.8571428571427,33312.0,33312.0,8450.0,8328.0,8328.0,610.0,1334.0,1944.0,2438.0,3946.0
19,64279,78,1,2479.371428571428,33296.0,33288.0,8444.0,8324.0,8322.0,752.0,2086.0,2838.0,2288.0,3196.0
19,64287,76,2,2580.7999999999997,3232.0,3232.0,810.0,808.0,808.0,340.0,232.0,572.0,156.0,80.0
19,64287,77,1,2554.9142857142856,968.0,968.0,242.0,242.0,242.0,74.0,82.0,156.0,52.0,34.0
19,64287,78,2,2470.842857142857,52600.0,52600.0,13256.0,13150.0,13150.0,814.0,2186.0,3000.0,4178.0,5972.0
19,64287,76,1,2573.4285714285716,3176.0,3176.0,808.0,794.0,794.0,340.0,242.0,582.0,128.0,84.0
19,64287,77,2,2541.5142857142855,968.0,968.0,242.0,242.0,242.0,68.0,46.0,114.0,82.0,46.0
19,64287,78,1,2484.128571428571,52440.0,52432.0,13250.0,13110.0,13108.0,1290.0,3344.0,4634.0,3724.0,4751.0
19,64295,80,2,2476.2,216.0,216.0,39.0,38.0,38.0,0.0,9.0,9.0,12.0,17.0
19,64295,80,1,2490.2,216.0,216.0,39.0,38.0,38.0,2.0,15.0,17.0,11.0,10.0
19,64295,78,2,2480.157142857143,14664.0,14648.0,3708.0,3666.0,3662.0,346.0,660.0,1007.0,1109.0,1549.0
19,64295,78,1,2497.6,14568.0,14560.0,3706.0,3642.0,3640.0,480.0,1002.0,1482.0,1048.0,1110.0
19,64295,76,1,2440.8,488.0,488.0,73.0,73.0,73.0,28.0,19.0,47.0,11.0,15.0
19,64295,76,2,2479.7,488.0,488.0,73.0,73.0,73.0,28.0,23.0,51.0,13.0,9.0
19,64303,74,1,2490.0714285714284,6712.0,6712.0,1726.0,1678.0,1678.0,200.0,470.0,670.0,436.0,572.0
19,64303,74,2,2465.1142857142854,6688.0,6688.0,1724.0,1672.0,1672.0,114.0,256.0,370.0,490.0,812.0
19,64303,76,2,2552.128571428571,2120.0,2120.0,532.0,530.0,530.0,150.0,176.0,326.0,118.0,86.0
19,64303,76,1,2559.5285714285715,2088.0,2088.0,532.0,522.0,522.0,186.0,180.0,366.0,90.0,66.0
19,64303,144,2,2504.557142857143,1320.0,1320.0,334.0,330.0,330.0,44.0,68.0,112.0,112.0,106.0
19,64303,144,1,2531.3428571428567,1328.0,1328.0,336.0,332.0,332.0,82.0,126.0,208.0,46.0,78.0
19,64303,80,2,2514.6142857142863,5200.0,5200.0,1324.0,1300.0,1300.0,246.0,332.0,578.0,374.0,348.0
19,64303,80,1,2534.1428571428573,5192.0,5192.0,1328.0,1298.0,1298.0,322.0,426.0,748.0,320.0,230.0
19,64303,77,2,2548.0428571428565,2184.0,2184.0,548.0,546.0,546.0,172.0,136.0,308.0,122.0,116.0
19,64303,79,1,2490.6,456.0,456.0,87.0,82.0,82.0,13.0,29.0,42.0,20.0,20.0
19,64303,78,2,2474.5,33288.0,33280.0,8406.0,8322.0,8320.0,606.0,1394.0,2000.0,2626.0,3694.0
19,64303,78,1,2499.7857142857147,33280.0,33280.0,8408.0,8320.0,8320.0,1116.0,2584.0,3700.0,2110.0,2510.0
19,64303,77,1,2568.442857142857,2152.0,2152.0,548.0,538.0,538.0,194.0,210.0,404.0,66.0,68.0
19,64303,79,2,2498.35,472.0,472.0,87.0,84.0,84.0,11.0,21.0,32.0,33.0,19.0
19,64311,144,2,2557.875,592.0,592.0,130.0,126.0,126.0,56.0,21.0,77.0,29.0,20.0
19,64311,144,1,2561.825,600.0,600.0,130.0,128.0,128.0,57.0,36.0,93.0,19.0,16.0
19,64311,80,2,2567.214285714286,12696.0,12696.0,3238.0,3174.0,3174.0,1104.0,958.0,2062.0,716.0,396.0
19,64311,80,1,2572.4428571428575,12712.0,12688.0,3242.0,3178.0,3172.0,1260.0,1142.0,2403.0,480.0,294.0
19,64311,78,2,2555.1142857142854,1248.0,1248.0,318.0,312.0,312.0,98.0,92.0,190.0,66.0,56.0
19,64311,78,1,2570.3142857142852,1240.0,1240.0,318.0,310.0,310.0,120.0,118.0,238.0,36.0,36.0
19,64311,76,2,2619.0714285714284,1928.0,1928.0,490.0,482.0,482.0,286.0,108.0,394.0,58.0,30.0
19,64311,76,1,2595.4714285714285,1872.0,1872.0,490.0,468.0,468.0,248.0,118.0,366.0,62.0,40.0
19,64311,74,2,2540.4,496.0,496.0,74.0,74.0,74.0,11.0,15.0,26.0,20.0,28.0
19,64311,74,1,2594.8,496.0,496.0,74.0,74.0,74.0,19.0,25.0,44.0,19.0,11.0
19,64329,76,2,2622.0142857142855,2376.0,2376.0,596.0,594.0,594.0,374.0,110.0,484.0,90.0,20.0
19,64329,77,2,2588.7285714285717,920.0,920.0,230.0,230.0,230.0,96.0,72.0,168.0,42.0,20.0
19,64329,74,1,2518.0714285714284,1208.0,1208.0,326.0,302.0,302.0,48.0,118.0,166.0,70.0,66.0
19,64329,74,2,2500.128571428572,1216.0,1216.0,326.0,304.0,304.0,42.0,58.0,100.0,104.0,100.0
19,64329,77,1,2586.0,912.0,912.0,230.0,228.0,228.0,104.0,80.0,184.0,32.0,12.0
19,64329,76,1,2602.342857142857,2360.0,2360.0,596.0,590.0,590.0,330.0,170.0,500.0,46.0,44.0
19,64329,78,1,2541.714285714286,21496.0,21496.0,5428.0,5374.0,5374.0,1326.0,2024.0,3350.0,1226.0,798.0
19,64329,78,2,2526.042857142857,21472.0,21464.0,5422.0,5368.0,5366.0,1026.0,1480.0,2507.0,1612.0,1248.0
19,64329,80,1,2566.828571428571,12176.0,12176.0,3074.0,3044.0,3044.0,1122.0,1108.0,2230.0,524.0,290.0
19,64329,80,2,2559.4714285714285,12184.0,12184.0,3074.0,3046.0,3046.0,1014.0,858.0,1872.0,736.0,438.0
19,64329,144,1,2564.257142857143,2376.0,2376.0,598.0,594.0,594.0,220.0,208.0,428.0,96.0,70.0
19,64329,144,2,2558.4857142857145,2376.0,2376.0,598.0,594.0,594.0,210.0,144.0,354.0,146.0,94.0
19,64337,74,1,2525.5142857142855,1664.0,1664.0,428.0,416.0,416.0,86.0,138.0,224.0,108.0,84.0
19,64337,144,2,2549.042857142857,2520.0,2520.0,638.0,630.0,630.0,186.0,182.0,368.0,170.0,92.0
19,64337,144,1,2568.2428571428572,2520.0,2520.0,638.0,630.0,630.0,232.0,236.0,468.0,112.0,50.0
19,64337,80,2,2543.0857142857144,28960.0,28960.0,7380.0,7240.0,7240.0,1924.0,2032.0,3956.0,1902.0,1382.0
19,64337,80,1,2554.0714285714284,28824.0,28824.0,7382.0,7206.0,7206.0,2250.0,2570.0,4820.0,1516.0,870.0
19,64337,78,2,2495.0285714285715,23008.0,23000.0,5840.0,5752.0,5750.0,674.0,1254.0,1928.0,1804.0,2018.0
19,64337,74,2,2492.957142857143,1680.0,1680.0,428.0,420.0,420.0,56.0,76.0,132.0,140.0,148.0
19,64337,77,2,2562.0857142857144,2440.0,2440.0,616.0,610.0,610.0,182.0,208.0,390.0,150.0,70.0
19,64337,77,1,2572.557142857143,2416.0,2416.0,616.0,604.0,604.0,212.0,282.0,494.0,72.0,38.0
19,64337,76,2,2591.6142857142863,3408.0,3408.0,862.0,852.0,852.0,400.0,248.0,648.0,134.0,70.0
19,64337,76,1,2585.414285714286,3400.0,3400.0,862.0,850.0,850.0,388.0,300.0,688.0,110.0,52.0
19,64337,78,1,2515.3142857142852,23000.0,23000.0,5840.0,5750.0,5750.0,984.0,1900.0,2884.0,1520.0,1346.0
19,64345,77,1,2563.05,399.0,399.0,86.0,86.0,86.0,44.0,22.0,66.0,12.0,8.0
19,64345,76,2,2569.6499999999996,476.0,476.0,119.0,119.0,119.0,55.0,29.0,84.0,21.0,14.0
19,64345,76,1,2583.525,476.0,476.0,119.0,119.0,119.0,53.0,40.0,93.0,17.0,9.0
19,64345,77,2,2525.6,399.0,399.0,86.0,86.0,86.0,15.0,26.0,41.0,29.0,16.0
19,64345,78,1,2500.233333333333,5280.0,5280.0,1340.0,1320.0,1320.0,208.0,446.0,654.0,346.0,320.0
19,64345,78,2,2478.733333333333,5288.0,5288.0,1338.0,1322.0,1322.0,120.0,262.0,382.0,492.0,448.0
19,64345,144,2,2610.8,357.0,357.0,66.0,64.0,64.0,20.0,28.0,48.0,12.0,4.0
19,64345,144,1,2626.8,371.0,371.0,67.0,66.0,66.0,23.0,29.0,52.0,9.0,5.0
19,64345,80,1,2543.9833333333336,4655.0,4655.0,1372.0,1330.0,1330.0,386.0,580.0,966.0,222.0,142.0
19,64345,80,2,2526.3333333333335,4655.0,4655.0,1372.0,1330.0,1330.0,270.0,448.0,718.0,406.0,206.0
19,64352,144,2,2464.4,70.0,70.0,70.0,70.0,70.0,2.0,2.0,4.0,8.0,58.0
19,64352,144,1,2520.9,68.0,68.0,70.0,68.0,68.0,2.0,24.0,26.0,16.0,26.0
19,64352,80,2,2530.4,62.0,62.0,68.0,62.0,62.0,4.0,8.0,12.0,16.0,34.0
19,64352,80,1,2557.9,64.0,64.0,68.0,64.0,64.0,12.0,20.0,32.0,8.0,24.0
19,64352,79,2,2505.8,28.0,28.0,28.0,28.0,28.0,2.0,2.0,4.0,8.0,16.0
19,64352,79,1,2515.9,28.0,28.0,28.0,28.0,28.0,4.0,2.0,6.0,12.0,10.0
19,64352,78,2,2507.6,2360.0,2358.0,2408.0,2360.0,2358.0,68.0,278.0,346.0,580.0,1434.0
19,64352,78,1,2559.3,2318.0,2314.0,2410.0,2318.0,2314.0,336.0,712.0,1048.0,602.0,670.0
19,64352,77,2,2543.4,28.0,28.0,28.0,28.0,28.0,0.0,6.0,6.0,14.0,8.0
19,64352,76,1,2616.8,84.0,84.0,88.0,84.0,84.0,18.0,40.0,58.0,18.0,8.0
19,64352,74,2,2498.0,528.0,528.0,552.0,528.0,528.0,4.0,60.0,64.0,112.0,352.0
19,64352,74,1,2539.3,532.0,530.0,550.0,532.0,530.0,56.0,150.0,206.0,134.0,190.0
19,64352,77,1,2617.2,22.0,22.0,28.0,22.0,22.0,8.0,8.0,16.0,2.0,4.0
19,64352,76,2,2608.0,86.0,86.0,88.0,86.0,86.0,14.0,28.0,42.0,24.0,20.0
19,64378,80,1,2535.214285714286,4080.0,4080.0,1036.0,1020.0,1020.0,242.0,398.0,640.0,214.0,166.0
19,64378,74,1,2506.4750000000004,648.0,648.0,147.0,143.0,143.0,19.0,42.0,61.0,41.0,41.0
19,64378,74,2,2498.75,640.0,640.0,147.0,141.0,141.0,17.0,26.0,43.0,45.0,53.0
19,64378,76,1,2571.6142857142863,1024.0,1024.0,258.0,256.0,256.0,100.0,86.0,186.0,56.0,14.0
19,64378,76,2,2588.371428571428,1024.0,1024.0,258.0,256.0,256.0,108.0,84.0,192.0,46.0,18.0
19,64378,77,1,2564.9,400.0,400.0,61.0,61.0,61.0,30.0,14.0,44.0,15.0,2.0
19,64378,77,2,2539.1,400.0,400.0,61.0,61.0,61.0,24.0,18.0,42.0,9.0,10.0
19,64378,78,1,2502.8857142857137,13584.0,13584.0,3436.0,3396.0,3396.0,478.0,1028.0,1506.0,942.0,948.0
19,64378,78,2,2498.1714285714284,13584.0,13584.0,3438.0,3396.0,3396.0,452.0,728.0,1180.0,1028.0,1188.0
19,64378,80,2,2536.8857142857146,4080.0,4080.0,1036.0,1020.0,1020.0,250.0,282.0,532.0,268.0,220.0
19,64378,144,1,2578.766666666667,576.0,576.0,110.0,106.0,106.0,28.0,32.0,60.0,28.0,18.0
19,64378,144,2,2595.9,568.0,568.0,110.0,104.0,104.0,27.0,28.0,55.0,35.0,14.0
19,64394,80,1,2567.057142857143,10576.0,10576.0,2694.0,2644.0,2644.0,936.0,996.0,1932.0,468.0,244.0
19,64394,144,1,2575.5142857142855,1632.0,1632.0,426.0,408.0,408.0,164.0,136.0,300.0,62.0,46.0
19,64394,78,2,2507.2285714285713,12128.0,12120.0,3072.0,3032.0,3030.0,374.0,734.0,1108.0,1042.0,880.0
19,64394,78,1,2527.442857142857,12112.0,12112.0,3072.0,3028.0,3028.0,610.0,1076.0,1686.0,782.0,560.0
19,64394,76,2,2600.557142857143,2808.0,2808.0,710.0,702.0,702.0,362.0,172.0,534.0,108.0,60.0
19,64394,80,2,2552.9000000000005,10608.0,10608.0,2692.0,2652.0,2652.0,752.0,752.0,1504.0,716.0,432.0
19,64394,76,1,2588.0571428571425,2760.0,2760.0,710.0,690.0,690.0,368.0,166.0,534.0,94.0,62.0
19,64394,144,2,2563.0,1640.0,1640.0,426.0,410.0,410.0,150.0,102.0,252.0,98.0,60.0
19,64394,74,1,2501.0142857142855,1440.0,1432.0,364.0,360.0,358.0,36.0,124.0,160.0,84.0,114.0
19,64394,74,2,2474.785714285714,1440.0,1440.0,364.0,360.0,360.0,30.0,50.0,80.0,120.0,160.0
19,64436,80,1,2530.957142857143,4536.0,4536.0,1164.0,1134.0,1134.0,286.0,368.0,654.0,254.0,226.0
19,64436,78,2,2494.542857142857,37200.0,37184.0,9386.0,9300.0,9296.0,1044.0,1960.0,3005.0,2899.0,3396.0
19,64436,78,1,2512.9857142857145,37168.0,37152.0,9386.0,9292.0,9288.0,1584.0,3031.0,4615.0,2414.0,2260.0
19,64436,77,2,2540.9857142857145,1472.0,1472.0,370.0,368.0,368.0,86.0,110.0,196.0,96.0,76.0
19,64436,77,1,2550.2428571428572,1464.0,1464.0,370.0,366.0,366.0,100.0,144.0,244.0,66.0,56.0
19,64436,76,1,2584.9857142857145,2464.0,2464.0,634.0,616.0,616.0,308.0,176.0,484.0,78.0,54.0
19,64436,74,2,2483.9571428571426,1288.0,1288.0,338.0,322.0,322.0,24.0,70.0,94.0,88.0,140.0
19,64436,74,1,2502.3571428571427,1288.0,1288.0,338.0,322.0,322.0,38.0,118.0,156.0,68.0,98.0
19,64436,76,2,2586.2000000000003,2520.0,2520.0,634.0,630.0,630.0,274.0,152.0,426.0,142.0,62.0
19,64436,80,2,2517.4714285714285,4536.0,4536.0,1164.0,1134.0,1134.0,204.0,252.0,456.0,356.0,322.0
19,64444,144,2,2570.4571428571426,2264.0,2264.0,574.0,566.0,566.0,270.0,140.0,410.0,98.0,58.0
19,64444,144,1,2581.0714285714284,2264.0,2264.0,574.0,566.0,566.0,252.0,194.0,446.0,64.0,56.0
19,64444,80,2,2582.0571428571425,7416.0,7416.0,1896.0,1854.0,1854.0,852.0,480.0,1332.0,312.0,210.0
19,64444,80,1,2594.3285714285716,7432.0,7424.0,1896.0,1858.0,1856.0,939.0,570.0,1510.0,252.0,96.0
19,64444,78,2,2510.1571428571433,11296.0,11272.0,2866.0,2824.0,2818.0,529.0,653.0,1182.0,763.0,878.0
19,64444,78,1,2525.542857142857,11312.0,11296.0,2870.0,2828.0,2824.0,618.0,945.0,1565.0,666.0,596.0
19,64444,77,1,2659.2,496.0,488.0,80.0,79.0,78.0,31.0,30.0,62.0,12.0,5.0
19,64444,76,2,2602.128571428572,2936.0,2936.0,750.0,734.0,734.0,442.0,156.0,598.0,68.0,68.0
19,64444,76,1,2592.8571428571427,2904.0,2904.0,750.0,726.0,726.0,400.0,194.0,594.0,88.0,44.0
19,64444,74,2,2510.1428571428573,3976.0,3976.0,996.0,994.0,994.0,152.0,210.0,362.0,302.0,330.0
19,64444,74,1,2533.9,3968.0,3960.0,996.0,992.0,990.0,234.0,365.0,600.0,218.0,174.0
19,64444,77,2,2597.7,496.0,496.0,80.0,79.0,79.0,22.0,18.0,40.0,21.0,18.0
19,64451,144,2,2532.3,496.0,496.0,95.0,89.0,89.0,20.0,20.0,40.0,33.0,16.0
19,64451,144,1,2550.7,496.0,496.0,95.0,89.0,89.0,27.0,32.0,59.0,13.0,17.0
19,64451,80,1,2531.8142857142857,4264.0,4240.0,1098.0,1066.0,1060.0,281.0,340.0,622.0,226.0,219.0
19,64451,78,2,2501.5,82824.0,82816.0,20898.0,20706.0,20704.0,2736.0,4714.0,7450.0,6286.0,6970.0
19,64451,78,1,2516.085714285714,82424.0,82408.0,20896.0,20606.0,20602.0,3878.0,6746.0,10626.0,5040.0,4939.0
19,64451,77,2,2566.7428571428572,888.0,888.0,224.0,222.0,222.0,84.0,62.0,146.0,48.0,28.0
19,64451,77,1,2580.871428571429,888.0,888.0,224.0,222.0,222.0,100.0,86.0,186.0,20.0,16.0
19,64451,76,1,2584.871428571428,1744.0,1744.0,448.0,436.0,436.0,216.0,130.0,346.0,46.0,44.0
19,64451,74,2,2471.1571428571433,2528.0,2528.0,638.0,632.0,632.0,48.0,98.0,146.0,212.0,274.0
19,64451,74,1,2501.785714285714,2520.0,2520.0,638.0,630.0,630.0,80.0,216.0,296.0,142.0,192.0
19,64451,76,2,2591.785714285714,1768.0,1768.0,448.0,442.0,442.0,218.0,106.0,324.0,84.0,34.0
19,64451,80,2,2521.4,4304.0,4304.0,1098.0,1076.0,1076.0,238.0,246.0,484.0,300.0,292.0
19,64469,74,1,2481.4666666666667,624.0,624.0,129.0,127.0,127.0,12.0,28.0,40.0,41.0,46.0
19,64469,74,2,2464.4666666666667,616.0,616.0,129.0,126.0,126.0,9.0,24.0,33.0,34.0,59.0
19,64469,76,1,2521.0,520.0,520.0,104.0,103.0,103.0,54.0,16.0,70.0,13.0,20.0
19,64469,76,2,2527.366666666667,528.0,528.0,104.0,104.0,104.0,44.0,23.0,67.0,22.0,15.0
19,64469,77,2,2580.2999999999997,608.0,608.0,118.0,118.0,118.0,40.0,28.0,68.0,30.0,20.0
19,64469,78,1,2493.7428571428572,10328.0,10328.0,2650.0,2582.0,2582.0,340.0,754.0,1094.0,610.0,878.0
19,64469,78,2,2486.342857142857,10320.0,10320.0,2652.0,2580.0,2580.0,306.0,504.0,810.0,760.0,1010.0
19,64469,77,1,2602.4333333333334,608.0,608.0,118.0,118.0,118.0,43.0,42.0,85.0,26.0,7.0
19,64469,80,1,2525.714285714286,1296.0,1296.0,338.0,324.0,324.0,70.0,110.0,180.0,74.0,70.0
19,64469,80,2,2515.7571428571428,1296.0,1296.0,338.0,324.0,324.0,74.0,70.0,144.0,78.0,102.0
19,64477,144,1,2425.6,490.0,490.0,120.0,117.0,117.0,14.0,19.0,33.0,31.0,53.0
19,64477,80,2,2453.7833333333333,1176.0,1176.0,348.0,336.0,336.0,20.0,60.0,80.0,100.0,156.0
19,64477,80,1,2467.933333333334,1176.0,1176.0,348.0,336.0,336.0,30.0,90.0,120.0,86.0,130.0
19,64477,78,2,2437.2333333333336,9982.0,9982.0,2900.0,2852.0,2852.0,106.0,330.0,436.0,818.0,1598.0
19,64477,78,1,2448.8666666666663,9933.0,9933.0,2894.0,2838.0,2838.0,154.0,548.0,702.0,796.0,1340.0
19,64477,74,2,2397.3333333333335,3822.0,3822.0,1110.0,1092.0,1092.0,12.0,52.0,64.0,242.0,786.0
19,64477,74,1,2412.1,3843.0,3843.0,1110.0,1098.0,1098.0,14.0,126.0,140.0,250.0,708.0
19,64477,144,2,2427.0666666666666,483.0,483.0,118.0,115.0,115.0,8.0,12.0,20.0,40.0,55.0
19,64485,74,1,2586.1,385.0,385.0,69.0,68.0,68.0,14.0,25.0,39.0,18.0,11.0
19,64485,144,2,2587.8,308.0,308.0,56.0,56.0,56.0,25.0,13.0,38.0,9.0,9.0
19,64485,144,1,2597.8,308.0,308.0,56.0,56.0,56.0,21.0,23.0,44.0,5.0,7.0
19,64485,80,2,2538.4166666666665,4445.0,4445.0,1304.0,1270.0,1270.0,380.0,378.0,758.0,298.0,214.0
19,64485,80,1,2546.5666666666666,4445.0,4445.0,1304.0,1270.0,1270.0,428.0,438.0,866.0,258.0,146.0
19,64485,78,2,2502.316666666667,34797.0,34790.0,10032.0,9942.0,9940.0,1744.0,2424.0,4168.0,2986.0,2786.0
19,64485,77,2,2580.9333333333334,434.0,434.0,103.0,103.0,103.0,44.0,22.0,66.0,29.0,8.0
19,64485,77,1,2586.5333333333333,427.0,427.0,103.0,102.0,102.0,37.0,42.0,79.0,15.0,8.0
19,64485,76,2,2566.85,595.0,595.0,170.0,170.0,170.0,76.0,38.0,114.0,38.0,18.0
19,64485,76,1,2565.6666666666665,588.0,588.0,170.0,168.0,168.0,72.0,56.0,128.0,24.0,16.0
19,64485,74,2,2592.8,385.0,385.0,69.0,68.0,68.0,19.0,13.0,32.0,18.0,18.0
19,64485,78,1,2515.75,34769.0,34769.0,10032.0,9934.0,9934.0,2144.0,3402.0,5546.0,2302.0,2086.0
19,64501,80,1,2569.35,581.0,581.0,154.0,153.0,153.0,50.0,58.0,108.0,32.0,13.0
19,64501,80,2,2545.675,581.0,581.0,154.0,153.0,153.0,36.0,36.0,72.0,52.0,29.0
